28,786
28,975
29,1498
29,1413
29,1101
29,925
29,596
29,147
29,586
29,1107
29,1029
29,1372
29,1090
29,546
29,332
29,101
29,1629
29,1023
29,1082
29,159
29,1034
29,1357
29,1522
29,614
29,1403
29,1133
29,1630
29,255
29,1036
29,137
29,989
29,921
29,1140
29,1328
29,113
29,35
29,161
29,340
29,983
29,635
29,1489
30,18
30,1068
30,1169
30,175
30,989
30,415
30,1190
30,567
30,661
30,1343
30,136
30,576
30,648
30,151
30,742
30,548
30,847
30,126
30,309
30,112
30,1167
30,3
30,1538
30,318
30,169
30,93
30,174
30,1124
31,379
31,306
31,407
31,471
31,560
31,1528
31,1576
31,531
31,1103
31,348
31,1047
31,1484
31,50
31,188
31,844
31,1107
31,1439
31,1279
31,772
31,955
31,1554
31,189
31,523
31,1077
31,1226
31,566
31,1531
31,331
31,1232
31,261
31,1423
31,614
31,767
31,104
31,962
31,673
31,1479
31,1301
31,686
32,1561
32,358
32,991
32,181
32,1254
32,1588
32,29
32,866
32,402
32,516
32,1463
32,832
32,375
32,1030
32,1203
32,1547
32,925
32,608
32,1389
32,1060
32,1044
32,1074
32,1635
32,892
32,1551
32,447
32,466
32,163
32,352
32,636
32,1352
33,1019
33,1395
33,1594
33,7
33,731
33,474
33,399
33,1022
33,207
33,1418
33,494
33,1236
33,1209
33,1334
33,745
33,83
33,200
33,425
33,1656
33,93
33,1458
33,1159
33,631
33,486
33,1524
33,321
33,1248
33,928
33,1619
33,414
33,227
33,1526
33,337
33,1466
33,604
33,1308
33,1453
33,939
33,600
33,1377
33,221
33,592
33,1657
33,325
34,239
34,1158
34,1000
34,1311
34,524
34,1126
34,65
34,1283
34,422
34,413
34,1403
34,1205
34,1456
34,294
34,539
34,400
34,6
34,581
34,122
34,1580
34,760
34,1206
34,1357
34,1189
34,1119
34,385
34,184
34,30
34,1627
34,229
34,1131
34,48
34,91
34,49
34,949
34,60
34,596
34,831
34,1607
34,1577
34,1368
34,726
34,1090
34,986
34,1568
34,809
34,1332
34,447
35,1353
35,716
35,883
36,171
36,1463
36,582
36,1598
36,1625
36,555
36,1020
36,1131
36,818
36,649
36,1346
36,1477
36,1452
36,740
36,617
36,217
36,993
36,1417
36,339
36,289
36,1637
36,136
36,1086
36,683
36,432
36,1418
36,679
36,319
36,1056
36,952
36,1195
36,643
36,967
36,1346
36,393
36,1614
36,635
36,476
36,1562
36,1400
36,415
36,652
36,1351
36,79
36,1310
36,858
36,1135
36,65
37,1659
37,686
37,126
37,1368
37,656
37,1457
37,1360
37,1576
37,312
37,369
37,343
38,1448
38,1066
38,644
38,333
38,973
38,942
38,691
38,277
38,97
38,1124
38,1586
38,1427
39,470
39,1406
39,87
39,1569
39,162
39,519
39,1659
39,30
39,1216
39,696
39,1077
39,656
39,364
39,1002
39,515
39,1273
39,1434
39,578
39,576
39,68
39,808
39,155
39,1254
39,1184
39,1477
39,811
39,919
39,1417
40,1651
40,1326
40,624
40,1203
40,244
40,1073
40,16
40,881
40,362
40,1262
40,410
40,814
40,701
40,398
40,1017
40,1310
40,305
40,1049
40,326
40,796
40,1462
40,1186
41,449
41,514
41,1641
41,754
41,1089
41,1149
41,121
41,1382
41,1528
41,1379
41,434
41,1616
41,1168
41,492
41,186
42,581
42,393
42,366
42,909
42,831
42,1457
42,910
42,693
42,296
42,55
42,4
42,1198
42,1184
42,1559
42,878
42,1191
42,703
43,441
43,236
43,299
43,1541
43,518
44,1090
44,1077
44,593
44,390
44,289
44,525
44,529
44,579
44,1154
44,1118
44,1274
44,553
44,678
44,732
44,635
44,648
44,534
44,524
44,1282
44,9
44,805
44,353
44,659
44,222
44,1240
44,105
44,1356
44,750
44,1555
44,133
44,1477
44,427
44,1026
44,433
44,1361
44,1284
44,1573
44,611
44,115
44,1576
44,1613
44,1104
44,1311
45,87
45,984
45,1114
45,472
45,209
45,121
45,856
45,300
45,397
45,874
45,337
45,1224
45,1053
45,266
45,936
45,1431
45,1296
45,388
45,245
45,364
45,301
45,849
45,255
45,1128
46,1590
46,589
46,543
46,514
46,1405
46,153
46,1401
46,1590
46,1203
46,1612
46,1245
46,1655
46,588
46,566
47,915
47,1009
47,433
48,385
48,391
48,1440
48,1437
48,305
48,1068
49,1241
49,867
49,687
49,1159
49,722
49,181
49,497
49,330
49,999
49,799
49,359
49,1012
49,502
49,1186
49,818
49,171
49,979
49,956
49,451
49,1062
49,1379
49,602
49,639
49,395
49,416
49,1413
49,827
49,416
49,1132
49,1049
49,1375
49,1127
49,1484
49,530
49,923
49,1601
49,1515
49,456
49,115
49,1289
49,367
49,962
49,1434
49,1148
49,348
50,984
50,42
50,13
50,692
50,1369
50,48
50,1525
50,1522
50,987
50,1181
50,714
50,969
50,1491
50,657
50,522
50,141
50,737
50,951
50,876
50,333
50,419
50,345
50,1331
50,833
50,319
50,1375
50,1226
50,1570
50,614
50,57
50,378
50,1456
50,417
50,1535
50,1437
51,424
51,563
51,926
51,340
51,598
51,1141
51,1244
51,1408
51,363
51,1310
51,1606
51,290
51,992
51,776
51,1521
51,933
51,201
51,1392
51,931
51,424
51,444
51,814
51,1100
51,867
51,282
51,248
52,1227
52,200
52,567
52,119
52,164
52,189
52,471
52,907
52,1580
52,666
52,603
52,803
52,1105
52,598
52,1448
52,615
52,178
52,788
52,1353
53,209
53,737
53,1010
53,627
53,848
53,1098
53,200
53,1323
53,622
53,1194
53,1152
53,1139
53,415
53,1167
53,1490
53,237
53,1232
53,1236
53,1419
53,1236
54,65
54,1336
54,1512
54,191
54,648
54,476
54,626
54,1633
54,164
54,137
54,1067
54,292
54,1196
54,1504
54,1514
54,97
54,727
54,956
55,604
55,406
55,1133
55,568
55,920
55,1629
55,604
55,862
55,629
55,914
55,80
55,617
55,1428
55,1105
55,1554
55,1646
55,666
55,86
55,1530
55,533
55,565
55,550
55,1029
55,843
55,550
55,578
55,362
55,61
55,1558
56,266
56,622
56,1323
56,890
56,1100
56,1298
56,508
56,1303
56,1097
56,1048
56,1618
56,1403
56,373
56,568
56,646
56,1592
56,790
56,459
56,827
56,1106
56,126
57,907
57,1589
57,130
57,350
57,221
57,1460
57,978
57,946
57,673
57,205
57,1039
57,198
57,386
57,875
57,90
57,1493
57,1644
57,870
57,1593
57,870
57,801
57,342
57,326
57,1274
57,219
57,1422
57,1073
57,83
57,251
57,466
57,1007
57,1594
57,67
57,753
57,1658
57,785
58,348
58,704
58,1162
58,609
58,1481
58,98
58,791
58,261
58,1342
58,985
58,273
58,144
58,930
58,1589
58,798
58,631
58,1576
58,185
59,755
59,745
59,1120
59,1124
59,252
59,1638
60,1282
60,928
60,1611
60,495
60,34
60,340
60,591
60,699
60,1093
60,1493
60,537
60,780
60,214
60,334
60,653
60,1116
60,422
61,54
61,344
61,396
61,232
61,768
61,1090
61,1498
61,449
61,314
61,370
61,1268
61,1597
61,1235
61,742
61,36
61,1173
61,798
61,20
61,1579
61,1500
61,900
61,373
61,214
61,571
61,720
61,537
61,507
61,501
61,1378
61,1602
61,232
61,1618
61,1220
61,648
61,1425
61,1542
61,561
61,492
62,528
62,822
62,1172
62,113
62,110
62,802
62,5
62,169
62,206
62,183
62,562
62,255
62,142
62,1361
62,725
62,1258
62,474
62,1636
62,1578
62,1314
62,1382
62,325
62,1389
62,203
62,1367
62,940
62,1215
62,1512
62,394
62,953
62,871
62,1243
62,589
62,638
62,1597
62,888
62,760
62,419
62,1135
62,417
62,908
62,166
62,1222
62,497
62,180
62,791
62,108
62,1275
62,1151
62,1396
63,1332
63,264
63,1319
63,344
63,581
63,852
63,824
63,340
63,1556
63,794
63,1222
63,848
63,42
63,737
63,93
64,1561
64,85
64,1523
64,953
64,883
64,1307
64,32
64,674
64,80
64,195
64,885
64,1007
64,220
64,1290
64,122
64,458
64,850
64,505
64,1346
64,1318
64,794
64,420
65,112
65,1436
65,880
65,38
65,1488
65,155
65,1037
66,1019
66,1331
66,1095
66,721
66,1192
66,1132
66,507
66,1382
66,1133
67,1378
67,1390
67,976
67,1147
67,1089
67,1061
67,1329
67,71
67,62
67,1607
67,1394
67,1047
67,1658
67,739
67,1249
67,134
67,309
67,385
67,56
67,1383
67,918
67,1503
67,78
67,1351
67,351
67,894
67,512
67,226
67,545
67,563
68,549
68,1437
68,728
68,722
68,483
68,492
68,649
68,1264
68,776
68,1535
68,1085
68,501
68,918
68,844
68,1135
68,712
68,1226
68,1143
68,1394
68,504
68,126
68,1567
68,1028
68,1056
68,1606
68,538
68,383
68,936
68,1419
68,223
68,742
68,1174
68,1144
68,1534
68,273
68,223
68,1409
68,502
68,44
68,906
68,997
68,91
68,644
69,335
69,240
69,899
69,1247
69,716
69,455
69,462
69,223
69,601
69,1258
69,1487
69,855
69,1120
69,689
69,1065
69,1375
70,1232
70,499
70,942
70,88
70,1447
70,438
70,324
70,649
70,1621
70,1484
70,1080
70,176
70,760
70,1007
70,1568
70,876
70,1652
71,774
71,1470
71,310
71,248
71,1294
71,34
71,453
71,666
71,302
71,1333
71,896
71,464
71,280
71,1099
71,661
72,812
72,509
72,937
72,1361
72,260
72,727
72,1178
72,1109
72,1360
72,523
72,796
72,554
72,85
72,124
72,458
72,551
72,1582
72,1463
72,360
72,1631
72,1559
72,897
72,572
72,123
72,803
72,900
72,568
72,1553
72,744
72,959
72,1392
72,795
72,934
72,1130
72,764
73,1475
73,742
73,575
73,373
73,774
73,521
73,955
73,1389
73,85
73,585
73,1520
73,245
73,678
73,827
73,797
73,1490
73,1410
73,1237
73,1620
73,84
73,1457
73,1464
73,478
73,1564
73,716
73,1174
73,84
73,672
73,310
73,941
73,300
73,1551
73,1358
73,26
73,1655
73,1074
73,737
73,10
73,1205
73,1431
73,22
73,760
73,944
73,957
73,322
73,741
74,1473
74,181
74,1446
74,1259
74,1099
74,1580
74,1007
74,737
74,1617
74,1301
74,1103
74,1194
74,654
74,36
74,1501
74,829
74,1337
74,1134
74,839
74,934
74,1240
74,74
74,1449
74,1493
74,411
74,180
74,1270
74,90
74,1357
74,1558
74,783
74,7
74,508
74,766
74,1172
74,428
74,412
74,1060
74,237
74,577
74,904
74,1015
74,184
74,983
74,1093
75,1090
75,715
75,1286
75,191
75,1398
75,1601
75,221
75,796
75,1264
75,33
75,402
75,733
75,446
75,908
75,563
75,561
75,485
76,892
76,427
76,183
76,1000
76,1402
76,1046
76,874
76,629
76,930
76,996
76,947
76,1596
76,1022
76,959
76,309
76,102
76,1048
76,185
76,594
77,1453
77,117
77,1430
77,549
77,1324
77,603
77,621
77,1371
77,968
77,306
77,62
77,903
77,179
78,1247
78,1321
78,223
78,1609
78,36
78,784
78,289
78,1502
78,240
78,990
78,602
78,886
78,256
78,1075
78,1224
78,825
78,378
78,662
78,1162
78,978
78,302
78,263
78,1264
78,1166
78,1650
78,1339
78,768
78,1514
78,765
78,1149
78,1297
78,1258
78,1389
78,1388
78,1008
78,1267
78,1172
78,42
78,823
78,1584
78,1615
79,1404
79,230
79,1449
79,156
79,1502
79,376
79,972
80,729
80,1233
80,1365
80,1292
80,1248
80,345
80,1430
80,213
80,53
80,1297
80,181
80,1522
80,983
80,960
80,567
80,614
80,2
80,1409
80,1177
80,313
81,995
81,59
81,713
81,1230
81,1312
81,1050
81,1220
81,1465
81,144
82,1327
82,940
82,1599
82,218
82,1554
82,560
82,108
82,997
82,4
82,1042
82,866
82,1366
82,120
82,685
82,94
82,1501
82,771
82,115
82,1258
82,714
82,1387
82,110
82,29
82,960
82,1264
82,279
82,1373
82,361
82,82
82,682
82,1592
82,697
82,366
82,304
82,185
82,1445
82,628
82,499
82,1069
82,490
82,1569
82,1194
82,233
83,473
83,1257
83,1216
83,289
83,129
83,1275
83,192
83,1614
83,1279
83,404
83,120
83,859
83,663
83,72
84,580
84,1479
84,1078
84,441
84,401
84,995
84,1079
84,1546
84,837
84,805
84,5
84,708
84,1338
84,1201
84,73
84,1597
84,588
84,1183
84,719
84,265
84,548
84,748
84,1364
84,923
84,224
84,690
84,1117
84,1408
84,1448
84,1150
84,123
84,1587
84,264
84,556
84,166
84,766
84,1648
85,61
85,1296
85,105
85,28
85,456
85,1528
85,147
85,320
85,1457
85,61
85,259
85,643
85,1153
85,611
85,1126
85,811
85,682
85,1293
85,1523
85,198
85,1348
85,599
85,1420
85,440
85,668
85,878
85,1125
85,55
85,368
85,1153
85,783
85,90
85,159
86,1205
86,1634
87,1437
87,736
87,1153
87,389
87,117
87,1395
87,698
87,1411
87,1138
87,411
87,1008
87,710
87,1579
87,1607
87,886
87,1075
87,207
87,234
87,55
87,1262
87,968
87,608
87,1640
87,795
87,175
87,1473
87,1624
87,1423
87,263
87,874
87,792
87,17
87,556
87,1248
87,1634
87,1048
87,1075
87,93
87,128
88,1579
88,48
88,475
88,961
88,351
88,362
88,233
88,1547
88,148
88,629
88,642
88,496
88,615
88,589
88,216
88,1176
88,1441
88,1147
88,928
88,1560
88,1207
89,523
89,1377
89,1395
89,384
89,1272
89,1287
89,115
89,98
89,443
89,1381
89,1102
89,1619
89,1037
89,1242
89,1221
89,433
89,666
89,829
89,1543
89,1337
89,1151
89,384
89,453
89,1331
89,1381
89,1515
89,343
89,392
89,825
89,1182
89,415
89,605
89,130
89,728
89,938
89,1501
89,1598
89,391
89,1489
89,1165
89,1389
89,596
89,489
89,78
89,1562
90,1165
90,42
90,1036
90,349
90,1547
90,1065
90,753
90,187
90,1041
90,492
90,568
90,1548
90,1254
90,1335
90,74
90,750
90,1175
90,132
90,319
90,1516
90,339
90,140
90,1420
90,757
90,192
90,1039
90,1055
90,647
90,268
90,238
90,1459
90,1339
90,943
90,1649
90,1049
91,1059
91,1556
91,774
91,1091
91,1511
91,991
91,1345
91,133
91,315
91,147
91,1478
91,41
91,1486
91,162
91,329
91,813
91,1127
91,453
91,1016
91,926
91,1302
91,1182
91,978
92,282
92,181
92,1518
92,267
92,549
92,91
92,173
92,707
92,289
92,1384
92,1325
92,162
92,997
92,47
92,1296
92,1089
92,1359
92,245
92,998
92,373
92,153
92,939
92,632
92,867
92,1319
92,1100
92,853
92,499
92,776
92,937
92,1100
92,766
92,839
92,408
92,942
92,752
92,1135
92,1261
92,1371
92,1484
92,1079
92,1634
92,181
92,621
92,109
92,971
92,1318
93,418
93,1475
93,1622
93,164
93,869
93,1543
93,690
93,379
93,1659
93,205
93,133
93,985
93,690
93,1517
93,840
93,1186
93,1466
93,340
93,536
93,1490
93,349
94,1205
94,1497
94,416
94,640
94,703
94,430
95,622
95,414
95,1085
95,193
95,82
95,841
95,1296
95,172
95,356
95,953
95,1267
95,695
95,689
95,1160
95,407
95,642
95,360
95,934
95,1131
95,1610
95,1400
95,850
95,1587
96,436
96,632
96,1146
96,638
96,527
96,1589
96,1591
96,420
96,738
96,45
96,777
96,45
96,1161
96,414
96,173
96,301
96,1235
96,1304
96,1417
96,1331
96,1625
96,355
96,627
96,960
96,1027
96,935
96,62
96,155
96,503
96,160
96,853
96,370
96,904
96,82
96,3
96,46
96,276
96,91
96,258
96,1019
96,632
96,494
96,1039
96,1659
96,559
96,1011
97,944
97,44
97,1282
97,879
97,487
97,1008
98,939
98,1545
98,1544
98,705
98,909
98,1620
98,170
98,774
98,346
98,1351
98,934
98,438
98,830
98,1499
98,152
98,405
98,1028
98,961
98,1301
98,303
98,161
98,493
98,1546
98,435
98,441
98,655
98,995
98,950
98,761
98,810
98,261
99,519
99,706
99,189
99,701
99,94
99,410
99,813
99,1601
99,565
99,144
99,1078
99,438
99,574
99,1056
99,418
99,33
99,1452
99,547
99,1606
99,821
99,1608
99,54
99,1510
99,895
100,617
100,1281
100,370
100,631
100,178
100,676
100,120
100,1089
100,1322
100,674
100,437
100,645
100,987
100,345
100,1125
100,1173
100,646
100,723
100,1363
100,1551
100,545
100,1127
100,1416
100,1162
100,1612
100,878
100,264
100,161
100,446
100,280
100,1381
100,644
100,1420
100,1072
100,659
100,188
100,1051
100,1054
100,1165
100,474
100,414
100,866
100,393
101,33
102,1150
102,1078
102,627
102,16
102,971
102,1300
102,181
102,735
102,1250
102,699
102,89
102,91
102,217
102,654
102,419
102,284
102,946
102,1432
103,1142
103,1532
103,1279
103,680
103,520
103,458
103,1519
103,125
103,668
103,461
103,1052
103,1323
103,95
103,38
103,1243
103,692
104,519
104,1560
104,674
104,1235
104,645
104,343
104,1431
104,1338
104,1275
104,1170
104,1199
105,72
106,888
106,1283
106,1320
106,181
106,1561
106,862
106,151
106,1555
106,651
106,1228
106,1477
106,568
106,1189
106,1101
106,696
106,657
106,1182
106,1643
106,1280
106,1530
106,358
106,892
106,405
106,59
106,932
106,1202
106,1416
106,1012
106,1042
106,1501
106,401
106,941
106,635
106,768
106,1410
106,761
107,591
107,707
107,35
107,1261
107,1643
107,783
107,10
107,466
107,1167
107,954
107,409
107,1377
107,1374
107,1532
107,849
107,730
107,1113
107,1197
107,262
107,212
107,1337
107,638
107,38
107,1125
107,1495
107,1063
107,1380
107,94
107,1622
107,233
107,1539
107,302
107,1004
107,11
107,913
107,580
107,210
107,426
107,537
107,1001
107,808
107,565
107,1146
107,1262
108,588
108,611
108,1336
108,653
108,491
108,663
108,456
108,31
108,1598
108,712
108,477
108,1379
108,67
108,1332
108,299
108,1161
108,1087
108,36
108,1198
108,712
108,738
108,366
108,634
108,82
108,669
108,149
108,1160
108,1410
109,1455
109,448
109,173
109,1178
109,1609
109,1501
109,511
109,1013
109,824
109,1303
109,400
109,1468
109,367
109,50
109,1126
109,14
109,1007
109,421
109,593
109,812
109,989
109,711
109,669
109,915
109,1076
109,1208
109,421
109,714
109,534
109,66
109,1593
109,658
109,285
109,1341
110,946
110,368
110,1425
110,183
110,463
110,836
110,1590
110,301
110,804
110,280
110,286
110,1136
110,935
110,294
110,46
110,1560
110,1622
110,1063
110,1244
110,1350
110,237
110,640
110,632
110,606
110,1281
110,600
110,1013
110,1513
110,976
110,199
110,1040
110,1053
110,242
110,782
110,1079
110,1154
110,355
110,795
110,762
110,435
110,860
110,1052
110,683
110,132
110,56
110,871
110,1592
111,732
111,439
111,1178
111,1594
111,1297
111,1006
111,419
111,1198
111,797
111,1040
111,863
111,589
111,462
111,360
111,1381
111,513
111,815
111,1279
111,1184
111,737
111,1074
111,1443
111,433
111,252
111,381
111,1607
111,1649
111,490
111,676
111,1270
111,389
111,348
111,687
111,645
111,194
111,187
112,939
112,363
112,574
112,1154
112,80
112,1438
112,404
112,8
112,264
112,392
112,1124
112,69
112,1517
112,948
112,439
112,11
112,796
112,1220
112,1096
112,466
112,1359
112,783
112,1466
112,1602
112,1056
112,320
112,1169
112,392
112,1578
112,1322
112,694
112,931
112,946
112,1267
112,1011
112,1332
112,1502
112,217
112,1263
112,1330
112,1099
112,1008
112,683
112,735
112,394
113,1536
113,741
113,676
113,1031
113,780
113,1389
113,1236
113,690
113,1656
113,651
113,732
113,1443
113,996
113,803
113,1370
113,1333
113,970
113,44
113,1533
113,1469
113,610
113,1539
113,1616
113,1506
113,116
113,1536
113,1325
113,1130
113,198
114,13
114,1548
114,104
114,1244
114,1642
114,652
114,268
114,1324
114,1595
114,1339
114,1004
114,817
114,217
114,766
114,1112
114,1350
114,733
114,608
114,1301
114,1579
115,1154
115,900
115,1370
115,871
115,674
115,1462
115,320
115,1219
115,630
115,1541
115,34
115,1452
115,852
115,952
115,732
115,151
115,619
115,1359
115,1626
115,78
115,359
115,729
115,271
115,648
115,1527
115,1518
115,1647
115,343
115,1637
115,5
115,993
115,714
115,177
115,405
115,1207
115,790
115,1077
115,865
115,1195
115,1342
115,198
115,477
115,1190
115,1038
115,976
115,117
116,196
116,139
116,870
116,550
116,412
116,641
116,836
116,506
116,986
116,720
116,1497
116,83
116,135
116,24
116,1300
116,465
116,1402
116,1227
116,1394
116,395
116,975
116,538
116,127
116,1078
116,992
116,1110
116,1095
116,913
116,1297
116,1219
116,614
116,341
116,1153
116,330
116,1558
116,1207
116,610
116,844
116,1174
116,1449
116,43
116,1349
116,1376
116,33
116,1445
116,671
116,1657
116,477
116,433
117,1092
117,1438
117,277
117,881
117,1174
117,1123
117,1009
117,57
117,1232
117,713
117,1041
117,1303
117,1052
117,219
117,851
117,538
117,142
117,92
117,38
117,905
117,1269
117,1000
117,169
117,1437
117,205
117,712
117,915
117,1005
117,243
117,1500
117,561
117,556
117,593
117,692
117,390
118,1169
118,482
118,201
118,1549
118,1239
118,877
118,759
118,846
118,442
118,590
118,507
118,183
118,498
118,699
118,1381
118,564
118,760
118,110
118,961
118,16
118,894
118,292
118,1407
118,901
118,615
118,1642
118,1590
118,1217
118,791
118,569
118,1142
118,125
118,1493
119,1418
119,1625
119,1050
119,522
119,540
119,214
119,679
119,1225
119,451
119,413
119,1049
119,1425
119,867
119,1399
119,1545
119,1169
119,719
119,1490
119,783
119,940
119,968
119,868
119,410
119,855
119,399
119,788
119,1256
119,662
119,1467
119,674
120,1530
120,1629
120,429
120,479
120,1325
120,59
120,811
120,607
120,405
120,1057
120,715
120,455
120,1102
120,488
120,475
120,1220
120,1129
120,82
120,1239
120,138
120,575
120,1533
120,67
120,1327
120,981
120,1037
120,1168
120,1446
120,1
121,554
121,1430
121,186
121,1064
121,146
121,849
121,387
121,1363
121,1380
121,486
121,591
121,246
121,1382
121,316
121,1094
121,844
121,901
121,1497
121,1363
121,152
121,353
121,1303
121,156
121,1177
121,1541
121,1291
121,334
121,349
121,622
122,222
122,1248
122,23
122,92
122,1067
122,214
122,1273
122,673
122,750
122,540
122,904
122,663
122,1031
122,822
122,1191
122,238
122,547
122,1610
122,1523
122,338
122,1591
122,482
123,1479
123,1019
123,1402
123,1262
123,239
123,1565
123,885
123,231
123,1296
123,779
123,193
123,564
123,28
123,602
123,853
123,482
123,505
123,760
123,1187
123,1207
123,1596
123,1157
123,1478
124,547
124,826
124,1028
124,1293
124,569
124,308
124,1230
124,746
124,492
124,1638
124,701
124,456
124,316
124,187
124,582
124,499
124,756
124,497
124,439
125,111
125,898
125,603
125,82
125,907
125,271
125,885
125,673
125,913
125,1303
125,96
125,1005
125,49
125,343
125,199
125,652
125,1349
125,1022
125,439
125,1228
125,1034
125,255
125,1285
125,1260
125,363
125,1153
125,1500
125,1368
125,1656
125,1146
125,1508
125,1510
125,404
125,1631
125,348
125,1518
125,1594
125,810
125,951
126,1336
126,40
126,167
126,573
126,254
126,1125
